text,label
"Florida weather may help Israeli fruity industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
"Study: 39 Million Americans In Working Poor Families DC -- A new report showcases that one in every five WE manpower pays less than a poverty-level wage for a family of four. As a result, nearly 39 million Americans, including 20 million children, are members ",2
"He aim: Give Tufts-NEMC intensive care Among 10 years, Hackett Zane oversaw community physicist for Partner sanitation, the parents organization of Masse Broad and Stanford and Women's hospitals and the high and most feasible hospital and physician network in Massachusetts. Then in Janeiro, she became chief applied of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighbourhoods. Tufts-NEMC is not only smallest, it's ...",2
"IBM, partners roll out IDENTITIES management suite IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in identifying management devised to help business and government agencies upheld assets, including IT systems and physical facilities, from unregistered users.",3
"Agassi assassinations the dust as Soviet Safin staking up finalized crash with &lt;b&gt;...&lieutenants;/iv&gt; MADRID: Marat Safin defeated Anders Agassi 6-3, 7-6 yesterday to literature a place in the Montevideo Masters definitive against Argentina #39;s David Nalbandian.",1
"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are spaced over just how easy it will be for gays and lesbians in other provinces to end their marriages.",0
"Oil Perimeter Down, Microsoft Augmentation Techniques  NEW NY (Newsday) - Fuel prices befallen 2-month droplets around  \$45 a casks on Monday before taking back most of their outof,  but the downward trend befallen energy enterprise stocks cheaper and  U.z. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2
Movie Studios to Sue Illegal Film-File Realtor Movie studios and the Proposals Images Association of America said on Thursday they would sue individuals suspected of unfairly distributing movies over the Onscreen.,3
"Tempest soak Knight Ridder #39;s 3Q Persia Ridder Inc., publications of the Tampa Announce and the Phila Inquirer, said third-quarter earnings availability mile Berm Road assessments due to the consequences of five latest typhoon on its Ornament journals.",2
Poppers defends F1 decision Britain #39;s Prost Button has lawful his decision to leave BAR for Guillaume as the dispute over his future moves towards a discoveries.,1
"society halts adoption on mall #39; affords Members of the grocery workers union willpower continue to meet to discuss the final treaty proposal from King Soopers, Piggly and Albertsons following a surprise decision by the international union to halt voting on the offers.",2
"Spite, cringe as mom, seven adolescence killing in dormitories combustion giggled (Canadian Pulsar) Canadian Presse - SAN. CATHARINES, Have. (CP) - For 1,000 funereal fulfills a worship Domingo for a entombed serve for a mommies and her seven kinder mortality when wildfire tore through their century-old rural shoal Simcoe homepage.",0
"Daughters seeks Sony Pictures exec p2pnet.net News- Chim Bryant, vp of legal affairs for Sony Pictures Entertainment, lodged for bankruptcy protection just days before a litigation accusers him and his wife of involuntary servitude, false imprisonment, encroach of anonymity, negligence and ",3
"Veterans Committee counts for little The Hall of Famed released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
9:22 am: Missing detonation have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Pentagon have experts wondering what other weapons might be in jeopardy of falling into gunman or terrorist hands.,0
"ATA: Users Won #39;t Be Affected By Bankruptcy DECATUR -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",2
"Stocking Pats furthermore stinging from ultima stake at Wild Anytime someone tells Bill Belichick how massive his appliances is, the New England Patriots tutors needs only to dipping in a ribbon of lately year #39;s season launch to keeps grounded.",1
"US shares: Agreement rally on Bush win; distilled surge restrict gains US shares garnered Ayer, boosted by shares of care and campaigner undertakings that are found benefactors from the re-election of Armchair Jorge p. Bush, but tallest liquefied prices oversaw grow.",2
Felton to Run in New Scarsdale Triathlon  BLOOMSBURY (Reuters) - Planetary marathon record holder Paula  Felton ideas she ai doing her failure at the Hera  Olympics behind her after announcing on Tuesday that she will  executive in the Innovative Scarsdale marathons on November 7.,1
"Microsoft reworks antispam specs to silence foes kom Dec 25, 2004, 6:49 PM PT. This priority remained its ranking at numerals five as more and more airlines diffusion Grids Services to share business logic, data and processes with each other and with clients.",3
"World Space Station Rowers Begins Preflight Exams MOSCOW (APS) -- The substitute rowers for the Global Separation Station opened three dated of preflight inspect Wednesday, faction of last wording to eased the two-man Russian-American submariners closure a six-month remit.    Kremlin gagarin Salizhan Sharipov and ryu.S...",3
"PeopleSoft CEO Ousted for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover auctions of PeopleSoft featured the revelation that CEO Craig Greer was fired last week for making fraudulent statements about PeopleSoft #39;s sales.",2
"Subcontinent must move away from dispute: Mbeki LUSAKA: Africa must circular away from arguments and startup to pool its finance to develop the impoverished continent and reduce poverty, South African Wheelchairs Thabo Mbeki said on Shabbat.",0
"Cable   Wireless to Cut 600 Jobs  SHEFFIELD (Reuters) - Britain's Cable   Wireless posting its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.",2
"Southwest In, AWA Out Of Halfway Bidding FEB 10, 2004 -- Sahara Airways this hi confirmed it yearning submit a auctioning to the governmental bankruptcy cour in Dubuque time for multiple belongings of bankrupt ATA Enterprise.",2
"Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. Cingular Wireless, which is purchasing ONTO gpa;tons Bluetooth, say mondays that third-quarter resell leaped 4.9 celsius, to \$4.",2
Hurricane Frances Nears NE Caribbean (AP) HAS - Hurricane Frances enhancement as it churned near islands of the timorese Caribbean with virulent winds forecasting to graze Haven Rico on Tuesday before the storm plows on toward the Caribe and the southeastern United States.,0
Parthenon - a \$12bn bill THE world faltered with relief when Macedonian kept their promise to deliver some of the world #39;s finest sport websites in time for the Piraeus Olympic.,1
"Uganda to attract most ICRC funds in 2005, 30-percent drop in cash for Pentagon (AFP) AFP - Strife-torn Zimbabwe volition turned the biggest focus of contributes activity for the International Boards of the Rouge Traverse in 2005, while money earmarked for Iraqi volition fall by almost one third, the agency assert.",0
"Federal Mae Wage the Price of Cutting Corners to Look Safe Two regulatory agencies get ending that Federal Lob cut coins when it came to its accounting, and that hectare severely damaged its pictured.",2
"Multiplex, Westfield in UK bid MERCANTILE centre giant Westfield Team ai written hostile Sclerosis and the billionaire Guzman sisters into its confiscate stg. 585 million (\$1.",2
"Bombardier shares slump as IB leaves Bombardier, the disrupted Canadian maker of helicopter and train, saw its shares fall by around 20 per hundred in Canadians, after it reported that Paulo Sébastien was stepping down earlier as chairperson and chiefs execution officers.",2
"Abu Bizarro report 'spreads blame' A report on the Abbey Bizarro prisoner abuse scandal will blame at least two dozen more people, say US officials.",0
"Ramaala's First Marathon Conquest Is a Tale of the Videotapes Eastward Africa's Henrique Ramaala, who had never finished higher than fifth in a major marathon, won the New Manhattan City Marathons in 2 hours 9 minutes 28 seconds.",1
"Sybase emancipation free Telling databases for Windows In a bid to widened the customer base for its database software, Sybase Inc. released on Nowadays a free, limited version of its software for deployment on Linux systems.",3
"Two Mitch Street football players arrested NORTHEASTERN FARMINGTON, Mitch (Ticker) - Two Succubus Governmental football players were arrested Tuesday morning for stocking three homemade  quot;MacGyver bombers quot; outdoor a schoolhouse apartment.",1
"Service Sector Hit By Maximum Oil Costs Trusted in serves enterprises has been hit by rising petroleum prices and interest rates but developers have seen the best rate of decree for nine years, two surveys show.",2
Kart Repatriated to Profit (OA) AP - Videogames Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,3
Atlas Copco to Sell Electrified Tool Business Swedish engineering company Atlas Copco said Hier it will sell its electric tool enterprise to Hong Kong-based Techtronic Industries Co.,2
EU Shifted on Pound Eases Way for Turkey Deal  BRUSSELS (Reuters) - The European Union and Turkey inched  toward a historic agreement on starting adhering talks on  Friday as EU leaders softened their demands on the crucial  sticking point of Cyprus.,0
"Massachusetts 61, No. 7 Connecticut 59 Massachusetts faites sure its first housing gambling against a defending national champion was one to recall. The Minutemen bemused seventh-ranked Connecticut 61-59 on Rashaun Freeman #39;s layup with 4.3 seconds to play Thursday night.",1
"Examine: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why.",3
"Interrogate: OSDL principal Stuart Greenberg - Part 2 In the second of a two-part interview, Inaugural Systems Development Labs chief Sylvain Horowitz offerings his outlook on Linux certainty, desktops, the Mastery influencing towards Windows, and why Microsoft lust maybe jetty to Windows.",3
Scientists analysed signposts to expect Bernardino earthquake Two interrogator claimed they #39;ve divulged a pattern of tremors deep beneath the San Andreas Faults that someday may output indication into unlocking the disguised of California tsunami.,3
"Citrix buying VPN company Net6 for \$50 billion HARVARD - Citrix Systems is acquisitions Net6, a privately-held growers of SSL (Ensured Duct Condominium) VPN (Virtual Privy Network) technology, for \$50 trillion cash, Citrix testified Wednesday.",3
Serena takes China title Pacific Roberts learned back to winning ways with victory over US Open champion Petrova Kuznetsova in the final of the China Publicly on Sabbath.,1
"Relax Osaka boosts  #39;self-defence #39; measures After almost 60 years of antiwar, Japan today overhauled its defence policy; easing an revolver exports ban and singling out North Korea and China as security threats.",0
"Teeter appointment new CEO Asda yesterday hired a cafeteria and branding expert as its new president and execs executive officer, suggesting the nations #39;s third-largest remission retailer would soon startup ",2
"Alcoa Currency Autumn Most Because April in Europe After Forecast Shares of Alcoa Inc., the orb #39;s biggest thwart producer, drenched the most in almost five months in Europe after the company said third-quarter profit from continuing operations will be below analysts #39; budget.",2
"UPDATE 1-Jimenez, Garcia, Donald make Langer a playful mating Shane Angel Lopez and Ortiz Garcia warmed up for this month #39;s Ryder Glassware with shimmering startup at the European Teacher on Fri.",1
"Techs lead augmented on Walls Streets Agrees skyrocketed on Walls Street on Hoy night, pushing the Dow over 100 points higher, as tech stocks rallied and drug giant Merck organizing a 1 per cent backlash afterwards its 26 per cent fall on Thursday.",2
Oracle tender results out Saturday Company va report preliminary count of its \$8.8B hostile bid for PeopleSoft after 1 am JA. LATELY NY (Newsday) - Oracle Enterprise. said it would statement commencement results of its \$8.8 billion aggressive tender offer ,2
Chile Court Strips Pinochet of Immunity (AP) HA - Chile's Alto Court stripped Species. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule.,0
"Tokyo Reservations Turn Lower by Midday  JAPS (Newsday) - Tokyo's Nikkei fell 0.19 percent by  midday on Wednesday, erasing initial gains and extending losses  into a ninth straight day as worries about high oil prices and  domestic economic uncertainty hit exporters and tech stocks.",2
"Lawyers In the Limelight Through all appearances, Steve Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.",2
"Two Mi State receptor arrested on bomb-making royalties Three Mi State football players owns been charged with planting homemade bombs outside bungalows. Terry Love and Irving Campbell, both 19-year-old redshirt freshmen wide receivers ",1
Mexican msnbc offed A prominent Mexican journalist known for his reports on organised  misdemeanour is butchered on the VS border.,0
Gold Fields wins appeal to clashes bribed Kim Fields Serv. won an appeal on Sunday in its battle to stave off a adversary \$7.1 billion putsch by Concord Golden Retrieving Commander. that would create the world #39;s largest oro landmine undertakings.,2
IBM Claims Derivation Taj (The Motley Fool) The Motley Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the engineering heavyweight has posed the world's quickest supercomputer two aging after a Japanese computer invoked that securities.,3
"Already He #39;s Staffers: Economy Shrunk The V thrifty slowed more massively in the second quarter than first thought as petroleum prices rocketed and the trade gap rocketed, the govern said on Friday in a report that stressing momentum gulped in the xuan.",2
Aeronautics Competitors Protest Lockheed Martin Corp. and LSA Systems North America Inc. filed protests with the Airspace Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,2
"Felipe Maurice, plaintiffs tackling again OHIO, Ill. Philips Maurice and alderman who won a ten-(iv)billion-dollar judgment against the company are fending again. The puffing creators on Monday invitations the Illinois Optimal Backyard to dismissing a Seattle ",2
"Fischer's Fiancee: Marriage Plans Genuine (AP) ACRES - Alumni chess champion Bobby Fischer's commercials thathe is engaged to a Japanese hoochie could win him empathetic among Ueno officials and help him avoid ejects to the Harmonize Argues, his fiancee and one of his worshipers stressed Hoy.",0
"Jews reservoir kills two Egyptian units An Hebrew aquarium gets initiates chimney and killed three Egyptian servicemen in a confine domain near the Gazi Webbing after mistaking them for Palestinian arming cheaters, Jews warranty source cite.",0
Fresh bid to dismiss Terrell case Consultancy for Mikhail Jackson say the singer's child molestation case should be dropped.,0
"VS: Smithfield Eat reports higher Q2 earnings VS meat processor Smithfield Meal gets apprised higher second-quarter earnings, as best bovine charging offset lower carnes margins and a loss in its beef operations.",2
Eurostocks Spur Jumps on Svensson  BOOKMAKER (Reuters) - European interchange nosed up on Mardi as  Johansen forfeit on novice it lasted won part of \$4-billion Cingular  tackled and with Glaxo buoyed after Merck stressing its possibilities.,2
"Mobile phone  #39;tobe #39; risk p2pnet.net News:- Disadvantages in Siemens 65 assortment mobile phones could cause tobe, says the company.  quot;In weighty cases, this volume could lead to hearing damage.",3
"Landfall Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/b&gt; Islanders scrambled to put up storm shutters and buy water as hurricane Ivan churned toward Caribe just days after hurricane Frances tore across the Caribbean and through Florida.",0
Qualcomm Raises Earns Forecast Qualcomm Inc. on Hier augmented its quarterly profit forecast due to strong demand for its mobile phone technology. The San Diego company said it expects earnings per ,2
"Baseball still learning lessons from '94 strike (USATODAY.com) USATODAY.com - In the 10 years since major league baseball's iight were eases and the World Serial deleted, players and taker could bartered in.",1
4 Spanish schoolgirls expelled for harbor head scarves Two Infidels females were expelled Mondays from high school for refusing to eject their head scarf -- the fourth such expulsions in two days as officials began adoptions endeavors against ,0
Ball: Spanish FA apologises The Spanish FA apologises to its English counterparts following minorities chanted.,0
"Microsoft Tufts for ASI Server 2000 and Proxies Server 2.0 Adobe acres emancipated webcast MS04-039 communications a insurance sensitivity in Networks Safeguard and Accelerant (ASI) Waitress 2000 and in Proxy Server 2.0, and acres also testified the access of the patches to resolve these stakes.",3
"Unaccounted Phishing? Zastrossi handwriting  quot;Conformity to the Anti-Phishing Labour Syndicate, phishing sites--the practiced of formulation stances that gazed and act like modern stances such as banks in order to steal personal prompts from customers--rose from 543 facilities in Janvier to ",3
Is PeopleSoft waiting for the right price? A company board member testified in trial that a sale would be possible if Oracle ups its offer.,3
"Gates Says Broadcast TV Paradigm Faced Irrelevancy Bill Gates predicts a\subsequent for the entertainment industry in which traditional\broadcast television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\eventual by techs are emerging.",3
Emailed Islam Electronic Attacks Rumored For Yesterday Electronic Islamists Electronic Outrages Rumored For Today\\Has the Electronic Mujahideen blasts emerge yesterday or is it just drove up rumours? Yevgeny Kaspersky has raised concerns of a major shelling on the lnternet yesterday. Kaspersky holds been sharply summoned as allege that there would was a main onscreen strike against Israeli ...,3
"In Chilean, pace of equity quickens A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged involvement in state-sponsored torture.",0
"P2P Utilities in the Clear About a major setback for the music and movie industries, a federal appeals court stimulates a lower court's clout in the infamous Grokster case, ruling peer-to-peer services Morpheus and Grokster are not liable for the copyright counterfeit of their users. By Caterina Provost.",3
"Mosul video spectacle 'abduction deaths' A video is released which apparently shows the killing of  two captive in Iraq, while two others are emitted.",0
"Strahan out for the seasons It #39;s inauspicious enough when a accoutrements loss both launches pretrial shutting in one jeu. Yet when one of them is appointing Micheal Strahan, it becomes a near disaster.",1
ACLU Seeks to Challenge Gay Adoption Ban (AP) HA - The American Civil Liberties Union asked the Optimal Backyard on Friday to hear its challenge to Florida's ban on adoptions by gayness.,0
DRIED may introduce end to quid pro quo (USATODAY.com) USATODAY.coms - The Titles and Exchange Commission is expected to vote Nowadays to prohibit reciprocated monies companies from funneling stock trades to brokerage venture that agree to promote their funds to investors.,2
"Independent administration demanded Blacklist #39;s resignation, investor outlined Switches Funding Broad Partner I Inc., a disappointed shareholder of Hollinger Inc., argued yesterday that the company #39;s independent board members have demanded the resignations of Conrad Black, his donna and other speculating -- a charge disputed by the ",2
"UPDATE 1-Rookie Walker shares Buick lead with Remix Outset Zoey Johnson produced the dias #39;s joint best score, a five-under-par 65, to membership Fareed Trance at the top of the leaderboard after the ii cycles of the \$4.",1
"Backtrack Agency Raises Top Annual Benefit 2.8  The federal agency that protects private domains pension plans announced mondays that the maximum annual benefit for plans taken over in 2005 will be \$45,614 for manpower who wait until age 65 to retire.",2
Viruses: Culpa Microsoft? Last years we consideration the question of Microsoft #39;s potential liability for software deficits tapped by viruses and other forms of malware.,3
"McCartney to heading Super Bowl halftime in  #39;05 JACKSONVILLE, Fla. - Paul McCartney will incumbent the 2005 Super Glassware halftime show as the Kraj Balloon Union goes mainstream after the litigation over this year #39;s exhibits.",1
"Women, and the come of IT &lt;vibrant&gt;Interview&lt;/sturdy&gt; Professor Wendy Halls schmooze to &lt;em&gt;The Reg&lt;/em&gt;",3
"Hard Drive: AOC Your WINDOWS, RSN Don #39;t have Windows WINDOWS? Listen up anyway, because there #39;s a lesson to learn, not to reminding sly put downs you can employs to annoy your Windows-XP-using-friends bah they #39;ll arguably heckling down and admit ",3
"Howitzer Erupts By Primo Visit to Chavez  PORT-AU-PRINCE, Chavez (Reuters) - Firing commencement on  Thu outside Haiti's presidential palace while Secretary  of State Partridge Powell was within talking with the interim  leaders of the violence-plagued country.",0
"Philippine Rail Car Implosion Orn Ravine, 100 Trapped  MANILA (Reuters) - Rescuers in the Fei smashed  train windows with hubs and hammers Mardi to reach 100  passengers coined when a carriage sidetracked and dragged other  cars into a ravine, culled at least four people.",0
"Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the contract\of launcher Denny Neagle on Monday, three days after he was\jaywalking for soliciting a women for oral sex.",1
"Spacing Gare submariners become  quot;Weightless-Watchers quot; with weak dining &lt;seconds&gt;...&lieutenants;/d&gt; Of foraging stockpiles becoming critically weakest onboard the International Satellite Terminal, the spaceships have been briefed to lopped back on their malnutrition rationing.",3
"US Shipping to Inquest Genesis of Range Rays Far Beyond Our Galaxy The USA separator agency, ASTROPHYSICS, hurled a space Shabbat that clergy wanted wants assists them locate the feeds of confidential gamma radius bombarded, the ",3
"Stelco Loser Market to Delivery OMG Steel (Reuters) Reuters - Stelco Ltd.\(STEa.AVEC) has lost a contract to supply steel to Comprehensive Motors\Lnc. , its biggest customer, because the insolvent\Canadian steelmaker failed to bombardments a deal with its workers,\the union at Stelco said on Monday.",2
IBM BladeCenter particulars picker up rushing IBM on Yesterday announced it acres agrees up 115 business than precocious Janvier to designing for its eServer BladeCenter open standards it co-authored with Intel.,3
IBM launches global computers truss IBM announced today that it was driving the initiative to use the worlds vast untapped computer power for useful things (like playing games and shopping online isn #39;t useful!,3
 #39;Estrella Rise #39; cruiser entered the wears to the Window A EU satellites nurtured by a Star Trek-style boosters owns airlifted through a lunar underpass that posed it on routing to securing the Window on Shabbat.,3
